evidence_id,run_id,task_id,source_type,claim,relevance,supports_claim,contradicts_claim
run_002912_ev02,run_002912,task_01225,retrieved_document,Claim 2 derived from web_research trajectory for run_002912.,0.62,False,True
run_002912_ev03,run_002912,task_01225,retrieved_document,Claim 3 derived from web_research trajectory for run_002912.,0.947,True,False
run_002912_ev04,run_002912,task_01225,retrieved_document,Claim 4 derived from web_research trajectory for run_002912.,0.907,True,False
run_002912_ev05,run_002912,task_01225,tool_output,Claim 5 derived from web_research trajectory for run_002912.,0.55,False,False
run_002913_ev01,run_002913,task_01225,tool_output,Claim 1 derived from web_research trajectory for run_002913.,0.793,True,False
run_002913_ev02,run_002913,task_01225,api_response,Claim 2 derived from web_research trajectory for run_002913.,0.921,True,False
run_002913_ev03,run_002913,task_01225,tool_output,Claim 3 derived from web_research trajectory for run_002913.,0.626,True,False
run_002913_ev04,run_002913,task_01225,api_response,Claim 4 derived from web_research trajectory for run_002913.,0.763,True,False
run_002914_ev01,run_002914,task_01225,retrieved_document,Claim 1 derived from web_research trajectory for run_002914.,0.865,False,True
run_002914_ev02,run_002914,task_01225,api_response,Claim 2 derived from web_research trajectory for run_002914.,0.826,False,True
run_002915_ev01,run_002915,task_01225,api_response,Claim 1 derived from web_research trajectory for run_002915.,0.699,True,False
run_002915_ev02,run_002915,task_01225,api_response,Claim 2 derived from web_research trajectory for run_002915.,0.854,True,False
run_002916_ev01,run_002916,task_01226,api_response,Claim 1 derived from rag trajectory for run_002916.,0.822,True,False
run_002916_ev02,run_002916,task_01226,retrieved_document,Claim 2 derived from rag trajectory for run_002916.,0.691,True,False
run_002916_ev03,run_002916,task_01226,retrieved_document,Claim 3 derived from rag trajectory for run_002916.,0.657,True,False
run_002917_ev01,run_002917,task_01226,api_response,Claim 1 derived from rag trajectory for run_002917.,0.932,True,False
run_002917_ev02,run_002917,task_01226,api_response,Claim 2 derived from rag trajectory for run_002917.,0.855,True,False
run_002917_ev03,run_002917,task_01226,api_response,Claim 3 derived from rag trajectory for run_002917.,0.729,True,False
run_002917_ev04,run_002917,task_01226,tool_output,Claim 4 derived from rag trajectory for run_002917.,0.969,False,False
run_002917_ev05,run_002917,task_01226,retrieved_document,Claim 5 derived from rag trajectory for run_002917.,0.885,True,False
run_002918_ev01,run_002918,task_01226,api_response,Claim 1 derived from rag trajectory for run_002918.,0.561,False,False
run_002918_ev02,run_002918,task_01226,retrieved_document,Claim 2 derived from rag trajectory for run_002918.,0.642,False,False
run_002918_ev03,run_002918,task_01226,api_response,Claim 3 derived from rag trajectory for run_002918.,0.732,False,False
run_002918_ev04,run_002918,task_01226,api_response,Claim 4 derived from rag trajectory for run_002918.,0.874,True,False
run_002919_ev01,run_002919,task_01227,retrieved_document,Claim 1 derived from coding trajectory for run_002919.,0.87,True,False
run_002919_ev02,run_002919,task_01227,api_response,Claim 2 derived from coding trajectory for run_002919.,0.574,True,False
run_002919_ev03,run_002919,task_01227,tool_output,Claim 3 derived from coding trajectory for run_002919.,0.641,True,False
run_002920_ev01,run_002920,task_01227,api_response,Claim 1 derived from coding trajectory for run_002920.,0.678,True,False
run_002920_ev02,run_002920,task_01227,retrieved_document,Claim 2 derived from coding trajectory for run_002920.,0.761,True,False
run_002921_ev01,run_002921,task_01228,tool_output,Claim 1 derived from structured_extraction trajectory for run_002921.,0.897,True,False
run_002921_ev02,run_002921,task_01228,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_002921.,0.549,False,False
run_002921_ev03,run_002921,task_01228,retrieved_document,Claim 3 derived from structured_extraction trajectory for run_002921.,0.9,True,False
run_002921_ev04,run_002921,task_01228,api_response,Claim 4 derived from structured_extraction trajectory for run_002921.,0.752,False,False
run_002922_ev01,run_002922,task_01228,api_response,Claim 1 derived from structured_extraction trajectory for run_002922.,0.97,True,False
run_002922_ev02,run_002922,task_01228,api_response,Claim 2 derived from structured_extraction trajectory for run_002922.,0.515,True,False
run_002922_ev03,run_002922,task_01228,api_response,Claim 3 derived from structured_extraction trajectory for run_002922.,0.725,True,False
run_002922_ev04,run_002922,task_01228,api_response,Claim 4 derived from structured_extraction trajectory for run_002922.,0.507,True,False
run_002922_ev05,run_002922,task_01228,api_response,Claim 5 derived from structured_extraction trajectory for run_002922.,0.897,True,False
run_002923_ev01,run_002923,task_01228,api_response,Claim 1 derived from structured_extraction trajectory for run_002923.,0.97,False,False
run_002923_ev02,run_002923,task_01228,tool_output,Claim 2 derived from structured_extraction trajectory for run_002923.,0.753,False,False
run_002923_ev03,run_002923,task_01228,tool_output,Claim 3 derived from structured_extraction trajectory for run_002923.,0.607,True,False
run_002924_ev01,run_002924,task_01229,tool_output,Claim 1 derived from verification trajectory for run_002924.,0.706,True,False
run_002924_ev02,run_002924,task_01229,tool_output,Claim 2 derived from verification trajectory for run_002924.,0.919,False,False
run_002925_ev01,run_002925,task_01230,retrieved_document,Claim 1 derived from information_retrieval trajectory for run_002925.,0.959,True,False
run_002925_ev02,run_002925,task_01230,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_002925.,0.583,True,False
run_002926_ev01,run_002926,task_01230,api_response,Claim 1 derived from information_retrieval trajectory for run_002926.,0.935,False,True
run_002926_ev02,run_002926,task_01230,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_002926.,0.699,True,False
run_002926_ev03,run_002926,task_01230,tool_output,Claim 3 derived from information_retrieval trajectory for run_002926.,0.658,True,False
run_002927_ev01,run_002927,task_01230,api_response,Claim 1 derived from information_retrieval trajectory for run_002927.,0.596,True,False
run_002927_ev02,run_002927,task_01230,tool_output,Claim 2 derived from information_retrieval trajectory for run_002927.,0.976,True,False
run_002927_ev03,run_002927,task_01230,tool_output,Claim 3 derived from information_retrieval trajectory for run_002927.,0.772,True,False
run_002927_ev04,run_002927,task_01230,api_response,Claim 4 derived from information_retrieval trajectory for run_002927.,0.739,False,False
run_002928_ev01,run_002928,task_01231,api_response,Claim 1 derived from data_analysis trajectory for run_002928.,0.578,True,False
run_002928_ev02,run_002928,task_01231,api_response,Claim 2 derived from data_analysis trajectory for run_002928.,0.783,True,False
run_002929_ev01,run_002929,task_01232,tool_output,Claim 1 derived from api_workflows trajectory for run_002929.,0.661,True,False
run_002929_ev02,run_002929,task_01232,retrieved_document,Claim 2 derived from api_workflows trajectory for run_002929.,0.542,True,False
run_002929_ev03,run_002929,task_01232,api_response,Claim 3 derived from api_workflows trajectory for run_002929.,0.796,True,False
run_002929_ev04,run_002929,task_01232,tool_output,Claim 4 derived from api_workflows trajectory for run_002929.,0.62,True,False
run_002929_ev05,run_002929,task_01232,tool_output,Claim 5 derived from api_workflows trajectory for run_002929.,0.882,True,False
run_002930_ev01,run_002930,task_01232,api_response,Claim 1 derived from api_workflows trajectory for run_002930.,0.587,True,False
run_002930_ev02,run_002930,task_01232,tool_output,Claim 2 derived from api_workflows trajectory for run_002930.,0.725,True,False
run_002930_ev03,run_002930,task_01232,tool_output,Claim 3 derived from api_workflows trajectory for run_002930.,0.991,True,False
run_002931_ev01,run_002931,task_01233,tool_output,Claim 1 derived from coding trajectory for run_002931.,0.523,False,True
run_002931_ev02,run_002931,task_01233,tool_output,Claim 2 derived from coding trajectory for run_002931.,0.622,False,False
run_002931_ev03,run_002931,task_01233,tool_output,Claim 3 derived from coding trajectory for run_002931.,0.627,False,False
run_002931_ev04,run_002931,task_01233,api_response,Claim 4 derived from coding trajectory for run_002931.,0.789,False,False
run_002931_ev05,run_002931,task_01233,tool_output,Claim 5 derived from coding trajectory for run_002931.,0.666,False,True
run_002932_ev01,run_002932,task_01233,api_response,Claim 1 derived from coding trajectory for run_002932.,0.573,False,False
run_002932_ev02,run_002932,task_01233,api_response,Claim 2 derived from coding trajectory for run_002932.,0.549,False,False
run_002933_ev01,run_002933,task_01233,api_response,Claim 1 derived from coding trajectory for run_002933.,0.753,True,False
run_002933_ev02,run_002933,task_01233,retrieved_document,Claim 2 derived from coding trajectory for run_002933.,0.945,False,False
run_002933_ev03,run_002933,task_01233,api_response,Claim 3 derived from coding trajectory for run_002933.,0.718,True,False
run_002934_ev01,run_002934,task_01234,retrieved_document,Claim 1 derived from web_research trajectory for run_002934.,0.63,False,False
run_002934_ev02,run_002934,task_01234,retrieved_document,Claim 2 derived from web_research trajectory for run_002934.,0.597,False,False
run_002934_ev03,run_002934,task_01234,retrieved_document,Claim 3 derived from web_research trajectory for run_002934.,0.889,True,False
run_002934_ev04,run_002934,task_01234,api_response,Claim 4 derived from web_research trajectory for run_002934.,0.642,False,False
run_002934_ev05,run_002934,task_01234,api_response,Claim 5 derived from web_research trajectory for run_002934.,0.941,False,False
run_002935_ev01,run_002935,task_01235,retrieved_document,Claim 1 derived from file_operations trajectory for run_002935.,0.698,False,False
run_002935_ev02,run_002935,task_01235,tool_output,Claim 2 derived from file_operations trajectory for run_002935.,0.543,True,False
run_002936_ev01,run_002936,task_01235,retrieved_document,Claim 1 derived from file_operations trajectory for run_002936.,0.524,True,False
run_002936_ev02,run_002936,task_01235,tool_output,Claim 2 derived from file_operations trajectory for run_002936.,0.646,True,False
run_002936_ev03,run_002936,task_01235,tool_output,Claim 3 derived from file_operations trajectory for run_002936.,0.904,True,False
run_002936_ev04,run_002936,task_01235,tool_output,Claim 4 derived from file_operations trajectory for run_002936.,0.753,True,False
run_002936_ev05,run_002936,task_01235,api_response,Claim 5 derived from file_operations trajectory for run_002936.,0.614,True,False
run_002937_ev01,run_002937,task_01235,tool_output,Claim 1 derived from file_operations trajectory for run_002937.,0.828,False,False
run_002937_ev02,run_002937,task_01235,retrieved_document,Claim 2 derived from file_operations trajectory for run_002937.,0.673,True,False
run_002937_ev03,run_002937,task_01235,api_response,Claim 3 derived from file_operations trajectory for run_002937.,0.893,True,False
run_002938_ev01,run_002938,task_01235,api_response,Claim 1 derived from file_operations trajectory for run_002938.,0.709,True,False
run_002938_ev02,run_002938,task_01235,retrieved_document,Claim 2 derived from file_operations trajectory for run_002938.,0.945,True,False
run_002939_ev01,run_002939,task_01236,tool_output,Claim 1 derived from structured_extraction trajectory for run_002939.,0.53,True,False
run_002939_ev02,run_002939,task_01236,tool_output,Claim 2 derived from structured_extraction trajectory for run_002939.,0.869,True,False
run_002940_ev01,run_002940,task_01236,retrieved_document,Claim 1 derived from structured_extraction trajectory for run_002940.,0.884,False,False
run_002940_ev02,run_002940,task_01236,tool_output,Claim 2 derived from structured_extraction trajectory for run_002940.,0.77,True,False
run_002941_ev01,run_002941,task_01237,retrieved_document,Claim 1 derived from api_workflows trajectory for run_002941.,0.817,True,False
run_002941_ev02,run_002941,task_01237,api_response,Claim 2 derived from api_workflows trajectory for run_002941.,0.921,True,False
run_002942_ev01,run_002942,task_01237,api_response,Claim 1 derived from api_workflows trajectory for run_002942.,0.841,True,False
run_002942_ev02,run_002942,task_01237,tool_output,Claim 2 derived from api_workflows trajectory for run_002942.,0.874,True,False
run_002942_ev03,run_002942,task_01237,tool_output,Claim 3 derived from api_workflows trajectory for run_002942.,0.569,True,False
run_002942_ev04,run_002942,task_01237,retrieved_document,Claim 4 derived from api_workflows trajectory for run_002942.,0.745,True,False
run_002943_ev01,run_002943,task_01238,api_response,Claim 1 derived from constraint_satisfaction trajectory for run_002943.,0.708,True,False
run_002943_ev02,run_002943,task_01238,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_002943.,0.742,True,False
run_002943_ev03,run_002943,task_01238,tool_output,Claim 3 derived from constraint_satisfaction trajectory for run_002943.,0.984,True,False
run_002943_ev04,run_002943,task_01238,retrieved_document,Claim 4 derived from constraint_satisfaction trajectory for run_002943.,0.613,True,False
run_002943_ev05,run_002943,task_01238,retrieved_document,Claim 5 derived from constraint_satisfaction trajectory for run_002943.,0.813,True,False
run_002944_ev01,run_002944,task_01238,tool_output,Claim 1 derived from constraint_satisfaction trajectory for run_002944.,0.743,True,False
run_002944_ev02,run_002944,task_01238,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_002944.,0.534,False,False
run_002944_ev03,run_002944,task_01238,tool_output,Claim 3 derived from constraint_satisfaction trajectory for run_002944.,0.875,True,False
run_002944_ev04,run_002944,task_01238,retrieved_document,Claim 4 derived from constraint_satisfaction trajectory for run_002944.,0.505,True,False
run_002944_ev05,run_002944,task_01238,api_response,Claim 5 derived from constraint_satisfaction trajectory for run_002944.,0.558,True,False
run_002945_ev01,run_002945,task_01238,retrieved_document,Claim 1 derived from constraint_satisfaction trajectory for run_002945.,0.79,True,False
run_002945_ev02,run_002945,task_01238,api_response,Claim 2 derived from constraint_satisfaction trajectory for run_002945.,0.672,True,False
run_002945_ev03,run_002945,task_01238,retrieved_document,Claim 3 derived from constraint_satisfaction trajectory for run_002945.,0.591,True,False
run_002945_ev04,run_002945,task_01238,retrieved_document,Claim 4 derived from constraint_satisfaction trajectory for run_002945.,0.514,False,False
run_002946_ev01,run_002946,task_01239,api_response,Claim 1 derived from rag trajectory for run_002946.,0.921,True,False
run_002946_ev02,run_002946,task_01239,api_response,Claim 2 derived from rag trajectory for run_002946.,0.684,True,False
run_002947_ev01,run_002947,task_01239,api_response,Claim 1 derived from rag trajectory for run_002947.,0.602,True,False
run_002947_ev02,run_002947,task_01239,tool_output,Claim 2 derived from rag trajectory for run_002947.,0.924,True,False
run_002947_ev03,run_002947,task_01239,api_response,Claim 3 derived from rag trajectory for run_002947.,0.629,False,True
run_002948_ev01,run_002948,task_01239,api_response,Claim 1 derived from rag trajectory for run_002948.,0.567,False,False
run_002948_ev02,run_002948,task_01239,tool_output,Claim 2 derived from rag trajectory for run_002948.,0.556,False,False
run_002949_ev01,run_002949,task_01240,api_response,Claim 1 derived from web_research trajectory for run_002949.,0.879,True,False
run_002949_ev02,run_002949,task_01240,api_response,Claim 2 derived from web_research trajectory for run_002949.,0.538,False,False
run_002949_ev03,run_002949,task_01240,api_response,Claim 3 derived from web_research trajectory for run_002949.,0.746,True,False
run_002949_ev04,run_002949,task_01240,tool_output,Claim 4 derived from web_research trajectory for run_002949.,0.857,True,False
run_002950_ev01,run_002950,task_01240,api_response,Claim 1 derived from web_research trajectory for run_002950.,0.756,True,False
run_002950_ev02,run_002950,task_01240,tool_output,Claim 2 derived from web_research trajectory for run_002950.,0.673,True,False
run_002950_ev03,run_002950,task_01240,api_response,Claim 3 derived from web_research trajectory for run_002950.,0.811,False,True
run_002951_ev01,run_002951,task_01240,retrieved_document,Claim 1 derived from web_research trajectory for run_002951.,0.594,True,False
run_002951_ev02,run_002951,task_01240,retrieved_document,Claim 2 derived from web_research trajectory for run_002951.,0.784,True,False
run_002951_ev03,run_002951,task_01240,tool_output,Claim 3 derived from web_research trajectory for run_002951.,0.903,True,False
run_002951_ev04,run_002951,task_01240,tool_output,Claim 4 derived from web_research trajectory for run_002951.,0.674,True,False
run_002952_ev01,run_002952,task_01240,api_response,Claim 1 derived from web_research trajectory for run_002952.,0.778,True,False
run_002952_ev02,run_002952,task_01240,tool_output,Claim 2 derived from web_research trajectory for run_002952.,0.766,True,False
run_002952_ev03,run_002952,task_01240,retrieved_document,Claim 3 derived from web_research trajectory for run_002952.,0.571,True,False
run_002952_ev04,run_002952,task_01240,tool_output,Claim 4 derived from web_research trajectory for run_002952.,0.881,True,False
run_002952_ev05,run_002952,task_01240,api_response,Claim 5 derived from web_research trajectory for run_002952.,0.579,True,False
run_002953_ev01,run_002953,task_01241,retrieved_document,Claim 1 derived from rag trajectory for run_002953.,0.646,True,False
run_002953_ev02,run_002953,task_01241,tool_output,Claim 2 derived from rag trajectory for run_002953.,0.727,True,False
run_002953_ev03,run_002953,task_01241,retrieved_document,Claim 3 derived from rag trajectory for run_002953.,0.695,True,False
run_002953_ev04,run_002953,task_01241,tool_output,Claim 4 derived from rag trajectory for run_002953.,0.527,True,False
run_002954_ev01,run_002954,task_01241,tool_output,Claim 1 derived from rag trajectory for run_002954.,0.565,True,False
run_002954_ev02,run_002954,task_01241,tool_output,Claim 2 derived from rag trajectory for run_002954.,0.537,True,False
run_002954_ev03,run_002954,task_01241,api_response,Claim 3 derived from rag trajectory for run_002954.,0.862,True,False
run_002954_ev04,run_002954,task_01241,retrieved_document,Claim 4 derived from rag trajectory for run_002954.,0.855,True,False
run_002954_ev05,run_002954,task_01241,api_response,Claim 5 derived from rag trajectory for run_002954.,0.742,True,False
run_002955_ev01,run_002955,task_01241,retrieved_document,Claim 1 derived from rag trajectory for run_002955.,0.931,True,False
run_002955_ev02,run_002955,task_01241,retrieved_document,Claim 2 derived from rag trajectory for run_002955.,0.809,False,False
run_002955_ev03,run_002955,task_01241,retrieved_document,Claim 3 derived from rag trajectory for run_002955.,0.995,True,False
run_002955_ev04,run_002955,task_01241,api_response,Claim 4 derived from rag trajectory for run_002955.,0.505,False,True
run_002955_ev05,run_002955,task_01241,api_response,Claim 5 derived from rag trajectory for run_002955.,0.695,False,False
run_002956_ev01,run_002956,task_01241,api_response,Claim 1 derived from rag trajectory for run_002956.,0.942,True,False
run_002956_ev02,run_002956,task_01241,api_response,Claim 2 derived from rag trajectory for run_002956.,0.693,True,False
run_002956_ev03,run_002956,task_01241,tool_output,Claim 3 derived from rag trajectory for run_002956.,0.719,True,False
run_002956_ev04,run_002956,task_01241,tool_output,Claim 4 derived from rag trajectory for run_002956.,0.941,True,False
run_002956_ev05,run_002956,task_01241,api_response,Claim 5 derived from rag trajectory for run_002956.,0.514,True,False
run_002957_ev01,run_002957,task_01242,api_response,Claim 1 derived from structured_extraction trajectory for run_002957.,0.599,True,False
run_002957_ev02,run_002957,task_01242,tool_output,Claim 2 derived from structured_extraction trajectory for run_002957.,0.696,True,False
run_002957_ev03,run_002957,task_01242,tool_output,Claim 3 derived from structured_extraction trajectory for run_002957.,0.809,True,False
run_002957_ev04,run_002957,task_01242,retrieved_document,Claim 4 derived from structured_extraction trajectory for run_002957.,0.871,True,False
run_002957_ev05,run_002957,task_01242,api_response,Claim 5 derived from structured_extraction trajectory for run_002957.,0.696,True,False
run_002958_ev01,run_002958,task_01242,tool_output,Claim 1 derived from structured_extraction trajectory for run_002958.,0.911,False,False
run_002958_ev02,run_002958,task_01242,tool_output,Claim 2 derived from structured_extraction trajectory for run_002958.,0.514,True,False
run_002959_ev01,run_002959,task_01242,tool_output,Claim 1 derived from structured_extraction trajectory for run_002959.,0.899,True,False
run_002959_ev02,run_002959,task_01242,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_002959.,0.687,True,False
run_002959_ev03,run_002959,task_01242,retrieved_document,Claim 3 derived from structured_extraction trajectory for run_002959.,0.753,False,False
run_002960_ev01,run_002960,task_01242,tool_output,Claim 1 derived from structured_extraction trajectory for run_002960.,0.526,True,False
run_002960_ev02,run_002960,task_01242,retrieved_document,Claim 2 derived from structured_extraction trajectory for run_002960.,0.961,True,False
run_002960_ev03,run_002960,task_01242,retrieved_document,Claim 3 derived from structured_extraction trajectory for run_002960.,0.705,True,False
run_002960_ev04,run_002960,task_01242,api_response,Claim 4 derived from structured_extraction trajectory for run_002960.,0.993,True,False
run_002961_ev01,run_002961,task_01243,api_response,Claim 1 derived from planning trajectory for run_002961.,0.536,False,True
run_002961_ev02,run_002961,task_01243,tool_output,Claim 2 derived from planning trajectory for run_002961.,0.503,False,False
run_002962_ev01,run_002962,task_01243,api_response,Claim 1 derived from planning trajectory for run_002962.,0.684,True,False
run_002962_ev02,run_002962,task_01243,retrieved_document,Claim 2 derived from planning trajectory for run_002962.,0.566,False,False
run_002962_ev03,run_002962,task_01243,retrieved_document,Claim 3 derived from planning trajectory for run_002962.,0.963,True,False
run_002963_ev01,run_002963,task_01243,api_response,Claim 1 derived from planning trajectory for run_002963.,0.666,True,False
run_002963_ev02,run_002963,task_01243,retrieved_document,Claim 2 derived from planning trajectory for run_002963.,0.548,True,False
run_002963_ev03,run_002963,task_01243,tool_output,Claim 3 derived from planning trajectory for run_002963.,0.806,True,False
run_002963_ev04,run_002963,task_01243,retrieved_document,Claim 4 derived from planning trajectory for run_002963.,0.932,True,False
run_002964_ev01,run_002964,task_01243,tool_output,Claim 1 derived from planning trajectory for run_002964.,0.97,False,False
run_002964_ev02,run_002964,task_01243,api_response,Claim 2 derived from planning trajectory for run_002964.,0.626,True,False
run_002964_ev03,run_002964,task_01243,tool_output,Claim 3 derived from planning trajectory for run_002964.,0.749,True,False
run_002964_ev04,run_002964,task_01243,retrieved_document,Claim 4 derived from planning trajectory for run_002964.,0.553,True,False
run_002964_ev05,run_002964,task_01243,retrieved_document,Claim 5 derived from planning trajectory for run_002964.,0.681,True,False
run_002965_ev01,run_002965,task_01244,retrieved_document,Claim 1 derived from constraint_satisfaction trajectory for run_002965.,0.804,True,False
run_002965_ev02,run_002965,task_01244,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_002965.,0.971,True,False
run_002965_ev03,run_002965,task_01244,retrieved_document,Claim 3 derived from constraint_satisfaction trajectory for run_002965.,0.855,False,True
run_002965_ev04,run_002965,task_01244,api_response,Claim 4 derived from constraint_satisfaction trajectory for run_002965.,0.93,True,False
run_002965_ev05,run_002965,task_01244,api_response,Claim 5 derived from constraint_satisfaction trajectory for run_002965.,0.888,True,False
run_002966_ev01,run_002966,task_01244,retrieved_document,Claim 1 derived from constraint_satisfaction trajectory for run_002966.,0.741,True,False
run_002966_ev02,run_002966,task_01244,tool_output,Claim 2 derived from constraint_satisfaction trajectory for run_002966.,0.655,True,False
run_002967_ev01,run_002967,task_01244,tool_output,Claim 1 derived from constraint_satisfaction trajectory for run_002967.,0.632,False,True
run_002967_ev02,run_002967,task_01244,api_response,Claim 2 derived from constraint_satisfaction trajectory for run_002967.,0.781,True,False
run_002967_ev03,run_002967,task_01244,tool_output,Claim 3 derived from constraint_satisfaction trajectory for run_002967.,0.914,True,False
run_002967_ev04,run_002967,task_01244,api_response,Claim 4 derived from constraint_satisfaction trajectory for run_002967.,0.996,False,False
run_002967_ev05,run_002967,task_01244,retrieved_document,Claim 5 derived from constraint_satisfaction trajectory for run_002967.,0.699,True,False
run_002968_ev01,run_002968,task_01245,api_response,Claim 1 derived from information_retrieval trajectory for run_002968.,0.971,True,False
run_002968_ev02,run_002968,task_01245,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_002968.,0.942,True,False
run_002968_ev03,run_002968,task_01245,retrieved_document,Claim 3 derived from information_retrieval trajectory for run_002968.,0.601,True,False
run_002968_ev04,run_002968,task_01245,retrieved_document,Claim 4 derived from information_retrieval trajectory for run_002968.,0.574,True,False
run_002968_ev05,run_002968,task_01245,tool_output,Claim 5 derived from information_retrieval trajectory for run_002968.,0.868,True,False
run_002969_ev01,run_002969,task_01245,retrieved_document,Claim 1 derived from information_retrieval trajectory for run_002969.,0.855,False,True
run_002969_ev02,run_002969,task_01245,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_002969.,0.575,False,False
run_002970_ev01,run_002970,task_01245,api_response,Claim 1 derived from information_retrieval trajectory for run_002970.,0.694,True,False
run_002970_ev02,run_002970,task_01245,retrieved_document,Claim 2 derived from information_retrieval trajectory for run_002970.,0.646,False,False
run_002970_ev03,run_002970,task_01245,api_response,Claim 3 derived from information_retrieval trajectory for run_002970.,0.773,False,False
run_002971_ev01,run_002971,task_01245,tool_output,Claim 1 derived from information_retrieval trajectory for run_002971.,0.783,True,False
run_002971_ev02,run_002971,task_01245,api_response,Claim 2 derived from information_retrieval trajectory for run_002971.,0.523,True,False
run_002972_ev01,run_002972,task_01246,api_response,Claim 1 derived from verification trajectory for run_002972.,0.735,True,False
run_002972_ev02,run_002972,task_01246,tool_output,Claim 2 derived from verification trajectory for run_002972.,0.807,False,False
run_002973_ev01,run_002973,task_01246,retrieved_document,Claim 1 derived from verification trajectory for run_002973.,0.804,True,False
run_002973_ev02,run_002973,task_01246,tool_output,Claim 2 derived from verification trajectory for run_002973.,0.654,True,False
run_002973_ev03,run_002973,task_01246,retrieved_document,Claim 3 derived from verification trajectory for run_002973.,0.91,True,False
run_002973_ev04,run_002973,task_01246,retrieved_document,Claim 4 derived from verification trajectory for run_002973.,0.952,True,False
run_002973_ev05,run_002973,task_01246,tool_output,Claim 5 derived from verification trajectory for run_002973.,0.878,True,False
run_002974_ev01,run_002974,task_01246,tool_output,Claim 1 derived from verification trajectory for run_002974.,0.852,True,False
run_002974_ev02,run_002974,task_01246,retrieved_document,Claim 2 derived from verification trajectory for run_002974.,0.785,False,False
run_002975_ev01,run_002975,task_01247,tool_output,Claim 1 derived from file_operations trajectory for run_002975.,0.956,True,False
run_002975_ev02,run_002975,task_01247,retrieved_document,Claim 2 derived from file_operations trajectory for run_002975.,0.665,False,True
run_002975_ev03,run_002975,task_01247,tool_output,Claim 3 derived from file_operations trajectory for run_002975.,0.612,True,False
run_002975_ev04,run_002975,task_01247,tool_output,Claim 4 derived from file_operations trajectory for run_002975.,0.807,True,False
run_002976_ev01,run_002976,task_01247,tool_output,Claim 1 derived from file_operations trajectory for run_002976.,0.668,True,False
run_002976_ev02,run_002976,task_01247,retrieved_document,Claim 2 derived from file_operations trajectory for run_002976.,0.981,True,False
run_002976_ev03,run_002976,task_01247,api_response,Claim 3 derived from file_operations trajectory for run_002976.,0.963,True,False
run_002976_ev04,run_002976,task_01247,api_response,Claim 4 derived from file_operations trajectory for run_002976.,0.719,True,False
run_002976_ev05,run_002976,task_01247,retrieved_document,Claim 5 derived from file_operations trajectory for run_002976.,0.78,True,False
run_002977_ev01,run_002977,task_01247,api_response,Claim 1 derived from file_operations trajectory for run_002977.,0.633,True,False
run_002977_ev02,run_002977,task_01247,api_response,Claim 2 derived from file_operations trajectory for run_002977.,0.873,True,False
run_002977_ev03,run_002977,task_01247,tool_output,Claim 3 derived from file_operations trajectory for run_002977.,0.597,True,False
run_002977_ev04,run_002977,task_01247,tool_output,Claim 4 derived from file_operations trajectory for run_002977.,0.715,True,False
run_002977_ev05,run_002977,task_01247,tool_output,Claim 5 derived from file_operations trajectory for run_002977.,0.564,True,False
run_002978_ev01,run_002978,task_01247,tool_output,Claim 1 derived from file_operations trajectory for run_002978.,0.584,True,False
run_002978_ev02,run_002978,task_01247,retrieved_document,Claim 2 derived from file_operations trajectory for run_002978.,0.753,True,False
run_002978_ev03,run_002978,task_01247,tool_output,Claim 3 derived from file_operations trajectory for run_002978.,0.726,True,False
run_002978_ev04,run_002978,task_01247,api_response,Claim 4 derived from file_operations trajectory for run_002978.,0.504,True,False
run_002978_ev05,run_002978,task_01247,retrieved_document,Claim 5 derived from file_operations trajectory for run_002978.,0.87,True,False
run_002979_ev01,run_002979,task_01248,retrieved_document,Claim 1 derived from verification trajectory for run_002979.,0.9,True,False
run_002979_ev02,run_002979,task_01248,retrieved_document,Claim 2 derived from verification trajectory for run_002979.,0.531,True,False
run_002980_ev01,run_002980,task_01249,tool_output,Claim 1 derived from planning trajectory for run_002980.,0.93,True,False
run_002980_ev02,run_002980,task_01249,tool_output,Claim 2 derived from planning trajectory for run_002980.,0.62,True,False
run_002980_ev03,run_002980,task_01249,retrieved_document,Claim 3 derived from planning trajectory for run_002980.,0.707,True,False
run_002981_ev01,run_002981,task_01249,api_response,Claim 1 derived from planning trajectory for run_002981.,0.849,True,False
run_002981_ev02,run_002981,task_01249,api_response,Claim 2 derived from planning trajectory for run_002981.,0.672,True,False
run_002982_ev01,run_002982,task_01249,retrieved_document,Claim 1 derived from planning trajectory for run_002982.,0.684,True,False
run_002982_ev02,run_002982,task_01249,retrieved_document,Claim 2 derived from planning trajectory for run_002982.,0.82,True,False
run_002982_ev03,run_002982,task_01249,retrieved_document,Claim 3 derived from planning trajectory for run_002982.,0.597,True,False
run_002983_ev01,run_002983,task_01249,api_response,Claim 1 derived from planning trajectory for run_002983.,0.782,False,False
run_002983_ev02,run_002983,task_01249,retrieved_document,Claim 2 derived from planning trajectory for run_002983.,0.606,True,False
