failure_id,run_id,step_id,failure_sequence,parent_failure_id,is_cascading,failure_type,failure_category,severity,severity_level,is_critical,failure_trigger,failure_description,recoverable
run_002502_f04,run_002502,run_002502_s026r,4,run_002502_f03,True,failed_execution,execution,moderate-high,3,False,correct at step 7.109999999999999 in decision category 'correction'; cascaded from run_002502_f03,An execution action returns an error and the agent's trajectory does not account for it.,True
run_002503_f01,run_002503,run_002503_s008,1,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 8 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002503_f02,run_002503,run_002503_s017r,2,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 8.219999999999999 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002504_f01,run_002504,run_002504_s012,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 12 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002504_f02,run_002504,run_002504_s014,2,,False,state_tracking_error,state,moderate-high,3,False,correct at step 14 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002504_f03,run_002504,run_002504_s025r,3,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 14.129999999999999 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002504_f04,run_002504,run_002504_s027r,4,,False,state_tracking_error,state,moderate-high,3,False,correct at step 14.249999999999998 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002506_f01,run_002506,run_002506_s005,1,,False,incorrect_final_answer,output,high,3,True,finalize at step 5 in decision category 'finalization',The final answer does not match the ground truth for the task.,True
run_002508_f01,run_002508,run_002508_s001,1,,False,incorrect_decomposition,planning,moderate-high,3,False,plan at step 1 in decision category 'planning',"The agent splits the task into sub-goals that do not, even if all completed, satisfy the original request.",True
run_002509_f01,run_002509,run_002509_s007,1,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 7 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_002509_f02,run_002509,run_002509_s009,2,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 9 in decision category 'retrieval',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002511_f01,run_002511,run_002511_s004,1,,False,logical_error,reasoning,moderate,2,False,correct at step 4 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002511_f02,run_002511,run_002511_s015r,2,run_002511_f01,True,incorrect_final_answer,output,high,3,True,correct at step 4.21 in decision category 'correction'; cascaded from run_002511_f01,The final answer does not match the ground truth for the task.,True
run_002511_f03,run_002511,run_002511_s016r,3,,False,lost_context,state,moderate,2,False,correct at step 4.22 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002512_f01,run_002512,run_002512_s013,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 13 in decision category 'tool_selection',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002513_f01,run_002513,run_002513_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002513_f02,run_002513,run_002513_s002,2,run_002513_f01,True,failed_execution,execution,moderate-high,3,False,tool_call at step 2 in decision category 'execution'; cascaded from run_002513_f01,An execution action returns an error and the agent's trajectory does not account for it.,True
run_002513_f03,run_002513,run_002513_s005,3,,False,stale_information,retrieval,moderate,2,False,tool_call at step 5 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002513_f04,run_002513,run_002513_s007,4,run_002513_f03,True,context_conflict,retrieval,moderate-high,3,False,tool_call at step 7 in decision category 'execution'; cascaded from run_002513_f03,Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002514_f01,run_002514,run_002514_s011,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 11 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_002514_f02,run_002514,run_002514_s014,2,run_002514_f01,True,state_tracking_error,state,moderate-high,3,False,tool_call at step 14 in decision category 'tool_selection'; cascaded from run_002514_f01,The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002514_f03,run_002514,run_002514_s023r,3,,False,numerical_error,reasoning,moderate,2,False,correct at step 14.209999999999999 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002514_f04,run_002514,run_002514_s026r,4,run_002514_f03,True,constraint_violation,reasoning,moderate-high,3,False,correct at step 14.419999999999998 in decision category 'correction'; cascaded from run_002514_f03,The final answer or an intermediate step violates an explicit task constraint.,True
run_002515_f01,run_002515,run_002515_s003,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 3 in decision category 'execution',The tool is used in a way that violates its documented contract or intended use.,True
run_002515_f02,run_002515,run_002515_s007,2,run_002515_f01,True,failed_execution,execution,moderate-high,3,False,tool_call at step 7 in decision category 'retrieval'; cascaded from run_002515_f01,An execution action returns an error and the agent's trajectory does not account for it.,True
run_002520_f01,run_002520,run_002520_s007,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 7 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002520_f02,run_002520,run_002520_s012,2,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 12 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_002521_f01,run_002521,run_002521_s005,1,,False,memory_failure,state,low-moderate,1,False,tool_call at step 5 in decision category 'execution',The agent fails to carry forward information established earlier in the same run.,True
run_002522_f01,run_002522,run_002522_s005,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 5 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002522_f02,run_002522,run_002522_s011r,2,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 5.109999999999999 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_002523_f01,run_002523,run_002523_s003,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 3 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_002525_f01,run_002525,run_002525_s007,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 7 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002525_f02,run_002525,run_002525_s010,2,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 10 in decision category 'execution',The tool is used in a way that violates its documented contract or intended use.,True
run_002526_f01,run_002526,run_002526_s004,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 4 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002527_f01,run_002527,run_002527_s010,1,,False,lost_context,state,moderate,2,False,correct at step 10 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002527_f02,run_002527,run_002527_s014r,2,,False,lost_context,state,moderate,2,False,correct at step 10.12 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002528_f01,run_002528,run_002528_s004,1,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 4 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002528_f02,run_002528,run_002528_s011,2,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 11 in decision category 'tool_selection',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002528_f03,run_002528,run_002528_s014,3,,False,stale_information,retrieval,moderate,2,False,tool_call at step 14 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002528_f04,run_002528,run_002528_s018,4,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 18 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002529_f01,run_002529,run_002529_s003,1,,False,logical_error,reasoning,moderate,2,False,correct at step 3 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002530_f01,run_002530,run_002530_s005,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 5 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002530_f02,run_002530,run_002530_s006,2,run_002530_f01,True,partial_execution,execution,moderate-high,3,False,tool_call at step 6 in decision category 'execution'; cascaded from run_002530_f01,A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002531_f01,run_002531,run_002531_s002,1,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 2 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_002532_f01,run_002532,run_002532_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002532_f02,run_002532,run_002532_s003,2,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 3 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002532_f03,run_002532,run_002532_s006,3,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 6 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002532_f04,run_002532,run_002532_s009,4,run_002532_f03,True,failed_execution,execution,moderate-high,3,False,tool_call at step 9 in decision category 'retrieval'; cascaded from run_002532_f03,An execution action returns an error and the agent's trajectory does not account for it.,True
run_002533_f01,run_002533,run_002533_s016,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 16 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002534_f01,run_002534,run_002534_s001,1,,False,premature_execution,planning,moderate,2,False,plan at step 1 in decision category 'planning',The agent takes an execution action before gathering information required to do it correctly.,True
run_002535_f01,run_002535,run_002535_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002535_f02,run_002535,run_002535_s005,2,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 5 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002535_f03,run_002535,run_002535_s006,3,,False,lost_context,state,moderate,2,False,tool_call at step 6 in decision category 'execution',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002535_f04,run_002535,run_002535_s024r,4,,False,logical_error,reasoning,moderate,2,False,correct at step 6.21 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002540_f01,run_002540,run_002540_s007,1,,False,numerical_error,reasoning,moderate,2,False,correct at step 7 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002541_f01,run_002541,run_002541_s005,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 5 in decision category 'execution',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002542_f01,run_002542,run_002542_s003,1,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 3 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002542_f02,run_002542,run_002542_s018r,2,run_002542_f01,True,incomplete_answer,output,moderate,2,False,correct at step 3.12 in decision category 'correction'; cascaded from run_002542_f01,The final answer addresses only part of a multi-part task.,True
run_002542_f03,run_002542,run_002542_s019r,3,,False,lost_context,state,moderate,2,False,correct at step 3.23 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002542_f04,run_002542,run_002542_s005,4,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 5 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002543_f01,run_002543,run_002543_s006,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 6 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002543_f02,run_002543,run_002543_s010,2,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 10 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002545_f01,run_002545,run_002545_s006,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 6 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002545_f02,run_002545,run_002545_s014,2,run_002545_f01,True,partial_execution,execution,moderate-high,3,False,tool_call at step 14 in decision category 'retrieval'; cascaded from run_002545_f01,A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002545_f03,run_002545,run_002545_s017,3,,False,unauthorized_action,execution,critical,4,True,tool_call at step 17 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_002551_f01,run_002551,run_002551_s002,1,,False,stale_information,retrieval,moderate,2,False,tool_call at step 2 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002551_f02,run_002551,run_002551_s003,2,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 3 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_002551_f03,run_002551,run_002551_s007,3,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 7 in decision category 'retrieval',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002551_f04,run_002551,run_002551_s019r,4,,False,numerical_error,reasoning,moderate,2,False,correct at step 7.109999999999999 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002553_f01,run_002553,run_002553_s007,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 7 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002554_f01,run_002554,run_002554_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_002554_f02,run_002554,run_002554_s016r,2,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 1.11 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002554_f03,run_002554,run_002554_s002,3,,False,tool_loop,tool_use,high,3,True,tool_call at step 2 in decision category 'retrieval',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002555_f01,run_002555,run_002555_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002555_f02,run_002555,run_002555_s004,2,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 4 in decision category 'execution',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002555_f03,run_002555,run_002555_s024r,3,,False,numerical_error,reasoning,moderate,2,False,correct at step 4.109999999999999 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002555_f04,run_002555,run_002555_s026r,4,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 4.219999999999999 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_002556_f01,run_002556,run_002556_s005,1,,False,lost_context,state,moderate,2,False,correct at step 5 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002556_f02,run_002556,run_002556_s008,2,,False,unauthorized_action,execution,critical,4,True,tool_call at step 8 in decision category 'execution',The agent takes an action outside the scope granted by the task's stated constraints.,False
run_002561_f01,run_002561,run_002561_s001,1,,False,incorrect_decomposition,planning,moderate-high,3,False,plan at step 1 in decision category 'planning',"The agent splits the task into sub-goals that do not, even if all completed, satisfy the original request.",True
run_002561_f02,run_002561,run_002561_s017r,2,run_002561_f01,True,missing_prerequisite,planning,moderate,2,False,correct at step 1.11 in decision category 'correction'; cascaded from run_002561_f01,The plan omits a step whose output a later step depends on.,True
run_002561_f03,run_002561,run_002561_s006,3,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 6 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_002564_f01,run_002564,run_002564_s008,1,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 8 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_002564_f02,run_002564,run_002564_s019r,2,,False,numerical_error,reasoning,moderate,2,False,correct at step 8.12 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002564_f03,run_002564,run_002564_s022r,3,,False,memory_failure,state,low-moderate,1,False,correct at step 8.239999999999998 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002564_f04,run_002564,run_002564_s020r,4,,False,logical_error,reasoning,moderate,2,False,correct at step 8.129999999999999 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002569_f01,run_002569,run_002569_s002,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 2 in decision category 'execution',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002572_f01,run_002572,run_002572_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002572_f02,run_002572,run_002572_s004,2,,False,tool_loop,tool_use,high,3,True,tool_call at step 4 in decision category 'retrieval',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002575_f01,run_002575,run_002575_s005,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 5 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002576_f01,run_002576,run_002576_s010,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 10 in decision category 'execution',The tool is used in a way that violates its documented contract or intended use.,True
run_002577_f01,run_002577,run_002577_s008,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 8 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002577_f02,run_002577,run_002577_s014r,2,,False,memory_failure,state,low-moderate,1,False,correct at step 8.12 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002578_f01,run_002578,run_002578_s003,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 3 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002583_f01,run_002583,run_002583_s006,1,,False,claimed_success_after_failure,output,critical,4,True,finalize at step 6 in decision category 'finalization',The agent reports task success despite the trajectory containing an unresolved critical failure.,False
run_002584_f01,run_002584,run_002584_s003,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 3 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002584_f02,run_002584,run_002584_s007,2,,False,logical_error,reasoning,moderate,2,False,verify at step 7 in decision category 'verification',The agent's derivation contains an invalid logical step.,True
run_002585_f01,run_002585,run_002585_s006,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 6 in decision category 'retrieval',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002585_f02,run_002585,run_002585_s015,2,run_002585_f01,True,partial_execution,execution,moderate-high,3,False,tool_call at step 15 in decision category 'execution'; cascaded from run_002585_f01,A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002588_f01,run_002588,run_002588_s013,1,,False,hallucinated_result,output,critical,4,True,finalize at step 13 in decision category 'finalization',The final answer includes specific claims not traceable to any tool observation in the trajectory.,False
run_002589_f01,run_002589,run_002589_s004,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 4 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002589_f02,run_002589,run_002589_s013r,2,,False,memory_failure,state,low-moderate,1,False,correct at step 4.109999999999999 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002590_f01,run_002590,run_002590_s003,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 3 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002591_f01,run_002591,run_002591_s005,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 5 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002591_f02,run_002591,run_002591_s006,2,run_002591_f01,True,incorrect_inference,reasoning,moderate,2,False,tool_call at step 6 in decision category 'retrieval'; cascaded from run_002591_f01,The agent draws a conclusion not supported by the available evidence.,True
run_002591_f03,run_002591,run_002591_s008,3,run_002591_f02,True,incorrect_final_answer,output,high,3,True,correct at step 8 in decision category 'correction'; cascaded from run_002591_f02,The final answer does not match the ground truth for the task.,True
run_002591_f04,run_002591,run_002591_s009,4,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 9 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_002592_f01,run_002592,run_002592_s002,1,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 2 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002592_f02,run_002592,run_002592_s010,2,run_002592_f01,True,unsupported_conclusion,verification,high,3,True,tool_call at step 10 in decision category 'tool_selection'; cascaded from run_002592_f01,The agent presents a conclusion as verified when no verification actually occurred.,False
run_002593_f01,run_002593,run_002593_s004,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 4 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002599_f01,run_002599,run_002599_s002,1,,False,tool_loop,tool_use,high,3,True,tool_call at step 2 in decision category 'execution',The agent enters a cycle of tool calls that does not converge toward task completion.,False
run_002600_f01,run_002600,run_002600_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_002600_f02,run_002600,run_002600_s014r,2,,False,logical_error,reasoning,moderate,2,False,correct at step 1.12 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002600_f03,run_002600,run_002600_s017r,3,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 1.2400000000000002 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002600_f04,run_002600,run_002600_s020r,4,,False,lost_context,state,moderate,2,False,correct at step 1.3600000000000003 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002601_f01,run_002601,run_002601_s001,1,,False,premature_execution,planning,moderate,2,False,plan at step 1 in decision category 'planning',The agent takes an execution action before gathering information required to do it correctly.,True
run_002604_f01,run_002604,run_002604_s012,1,,False,incorrect_final_answer,output,high,3,True,finalize at step 12 in decision category 'finalization',The final answer does not match the ground truth for the task.,True
run_002605_f01,run_002605,run_002605_s001,1,,False,wrong_sequence,planning,low-moderate,1,False,plan at step 1 in decision category 'planning',Necessary steps are present but ordered so that a later step cannot use an earlier step's output correctly.,True
run_002605_f02,run_002605,run_002605_s020r,2,,False,lost_context,state,moderate,2,False,correct at step 1.22 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002605_f03,run_002605,run_002605_s022r,3,,False,memory_failure,state,low-moderate,1,False,correct at step 1.34 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002605_f04,run_002605,run_002605_s023r,4,,False,incorrect_inference,reasoning,moderate,2,False,correct at step 1.4500000000000002 in decision category 'correction',The agent draws a conclusion not supported by the available evidence.,True
run_002607_f01,run_002607,run_002607_s003,1,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 3 in decision category 'tool_selection',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002607_f02,run_002607,run_002607_s005,2,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 5 in decision category 'tool_selection',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002608_f01,run_002608,run_002608_s006,1,,False,numerical_error,reasoning,moderate,2,False,correct at step 6 in decision category 'correction',An arithmetic or unit computation is wrong.,True
run_002608_f02,run_002608,run_002608_s015r,2,,False,logical_error,reasoning,moderate,2,False,correct at step 6.109999999999999 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002608_f03,run_002608,run_002608_s017r,3,,False,memory_failure,state,low-moderate,1,False,correct at step 6.229999999999999 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002608_f04,run_002608,run_002608_s007,4,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 7 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002612_f01,run_002612,run_002612_s002,1,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 2 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002612_f02,run_002612,run_002612_s011,2,run_002612_f01,True,state_tracking_error,state,moderate-high,3,False,verify at step 11 in decision category 'verification'; cascaded from run_002612_f01,The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002612_f03,run_002612,run_002612_s013r,3,,False,state_tracking_error,state,moderate-high,3,False,correct at step 11.11 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002613_f01,run_002613,run_002613_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002613_f02,run_002613,run_002613_s003,2,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 3 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002615_f01,run_002615,run_002615_s008,1,,False,failed_execution,execution,moderate-high,3,False,tool_call at step 8 in decision category 'execution',An execution action returns an error and the agent's trajectory does not account for it.,True
run_002615_f02,run_002615,run_002615_s012r,2,run_002615_f01,True,incomplete_answer,output,moderate,2,False,correct at step 8.209999999999999 in decision category 'correction'; cascaded from run_002615_f01,The final answer addresses only part of a multi-part task.,True
run_002620_f01,run_002620,run_002620_s006,1,,False,stale_information,retrieval,moderate,2,False,tool_call at step 6 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002620_f02,run_002620,run_002620_s010r,2,,False,lost_context,state,moderate,2,False,correct at step 6.119999999999999 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002623_f01,run_002623,run_002623_s005,1,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 5 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002623_f02,run_002623,run_002623_s009r,2,run_002623_f01,True,unsupported_conclusion,verification,high,3,True,correct at step 5.109999999999999 in decision category 'correction'; cascaded from run_002623_f01,The agent presents a conclusion as verified when no verification actually occurred.,False
run_002624_f01,run_002624,run_002624_s006,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 6 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002627_f01,run_002627,run_002627_s004,1,,False,memory_failure,state,low-moderate,1,False,tool_call at step 4 in decision category 'execution',The agent fails to carry forward information established earlier in the same run.,True
run_002627_f02,run_002627,run_002627_s013r,2,,False,constraint_violation,reasoning,moderate-high,3,False,correct at step 4.13 in decision category 'correction',The final answer or an intermediate step violates an explicit task constraint.,True
run_002627_f03,run_002627,run_002627_s014r,3,,False,memory_failure,state,low-moderate,1,False,correct at step 4.21 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002627_f04,run_002627,run_002627_s018r,4,,False,memory_failure,state,low-moderate,1,False,correct at step 4.319999999999999 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002629_f01,run_002629,run_002629_s005,1,,False,state_tracking_error,state,moderate-high,3,False,correct at step 5 in decision category 'correction',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002630_f01,run_002630,run_002630_s006,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 6 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002631_f01,run_002631,run_002631_s005,1,,False,context_conflict,retrieval,moderate-high,3,False,tool_call at step 5 in decision category 'retrieval',Two retrieved sources disagree and the agent does not detect or resolve the conflict.,True
run_002631_f02,run_002631,run_002631_s013,2,run_002631_f01,True,unsupported_conclusion,verification,high,3,True,verify at step 13 in decision category 'verification'; cascaded from run_002631_f01,The agent presents a conclusion as verified when no verification actually occurred.,False
